DATE,ACMY01,ACMY02,ACMY03,ACMY04,ACMY05,ACMY06,ACMY07,ACMY08,ACMY09,ACMY10,ACMTP01,ACMTP02,ACMTP03,ACMTP04,ACMTP05,ACMTP06,ACMTP07,ACMTP08,ACMTP09,ACMTP10,ACMRNY01,ACMRNY02,ACMRNY03,ACMRNY04,ACMRNY05,ACMRNY06,ACMRNY07,ACMRNY08,ACMRNY09,ACMRNY10
1963-12-31,3.620564112517201,3.7988274337667183,3.9094955819270343,3.9729750005128386,4.0093726942832815,4.031436336595326,4.046219585330308,4.057251503526419,4.066069444396582,4.073148803833921,-0.0955822313565795,-0.03474646825003358,0.03610408077769556,0.09027055964681452,0.12912524571180484,0.1583161468725911,0.18221640925792526,0.2033477898645999,0.22287078845305253,0.24111445013385602,3.7161463438737803,3.833573902016752,3.8733915011493387,3.882704440866024,3.8802474485714766,3.873120189722735,3.8640031760723823,3.853903713661819,3.84319865594353,3.832034353700065
1964-03-31,3.6845742725814055,4.008767934818018,4.099918240322374,4.122167664240407,4.13156468339484,4.1430383353232045,4.15871882006229,4.177382411453294,4.197285423739255,4.21688963631344,0.13310228432698912,0.2712518467929472,0.29150574302894405,0.2875699962019995,0.28906602575522644,0.300741493770889,0.3206136982954866,0.34570975277394167,0.37349076246648494,0.4020195375137785,3.5514719882544163,3.737516088025071,3.80841249729343,3.8345976680384073,3.842498657639614,3.8422968415523155,3.838105121766804,3.8316726586793526,3.8237946612727702,3.8148700987996618
1964-06-30,3.5265058477770865,3.7658226792839518,3.886353513442352,3.9507772459559316,3.9886586618587154,4.01400271767378,4.033319208294501,4.049462738217974,4.063499059541702,4.07562948118527,0.012807100224859536,0.08176537450684052,0.14059761274150828,0.18301656354932838,0.21460208577724238,0.24038794397000407,0.2633746044067884,0.28498725999696406,0.305676928373678,0.32535360826814896,3.513698747552227,3.6840573047771112,3.7457559007008436,3.7677606824066032,3.774056576081473,3.7736147737037755,3.769944603887713,3.76447547822101,3.7578221311680244,3.7502758729171206
1964-09-30,3.6432252114659134,3.813102135917938,3.914896950288028,3.975924815023935,4.01444246115874,4.041089370159661,4.061520811228144,4.0784669330070455,4.093046111918327,4.105533097872389,-0.04737334451287101,0.00546975715326381,0.06985434697494641,0.12242769474442072,0.16334807229556558,0.19663580001347247,0.22550522742269719,0.2517929891748838,0.27629513755855273,0.29916669796164275,3.6905985559787844,3.807632378764674,3.8450426033130816,3.8534971202795143,3.851094388863175,3.844453570146188,3.836015583805447,3.8266739438321618,3.8167509743597745,3.806366399910746
1964-12-31,3.754713686390549,3.87496281778742,3.973556699435143,4.035428197132063,4.071369600387338,4.0922012374883066,4.104964930165355,4.113519683844679,4.11968614207236,4.124121248262705,-0.16864178134104302,-0.11685246841026276,-0.036117256139724496,0.029414180505397347,0.07679063297531119,0.11162613064296512,0.13913433568957956,0.1625989975822466,0.18370437231134673,0.20310561946076477,3.923355467731592,3.9918152861976828,4.0096739555748675,4.006014016626666,3.9945789674120267,3.9805751068453414,3.9658305944757757,3.950920686262432,3.935981769761013,3.9210156288019404
1965-03-31,3.8193469307503656,3.9310555795445414,4.013106408815323,4.06605548145876,4.099850521541064,4.122721895470706,4.13972023384062,4.153469359963805,4.1650901498798865,4.174866718283988,-0.09658307195969984,-0.05709147671139769,0.010164024561675866,0.068865637805537,0.11524801382157257,0.15271728495456438,0.18473397981775275,0.21347798725414346,0.2400071538612334,0.26464654032944557,3.9159300027100654,3.988147056255939,4.002942384253648,3.9971898436532234,3.984602507719491,3.9700046105161415,3.9549862540228675,3.9399913727096614,3.925082996018653,3.910220177954542
1965-06-30,3.7475244632358855,3.8364680566179166,3.93961836064108,4.014375225805539,4.062769344809652,4.093759641157128,4.114483321295231,4.1292785337591535,4.140407949386218,4.1488599907156125,-0.187615000103452,-0.14530292613220874,-0.05152517008442237,0.030026222990125806,0.09080593047333307,0.1358255767673593,0.170919700537989,0.20008068452684258,0.22553883710241873,0.24832922406204538,3.9351394633393375,3.9817709827501253,3.9911435307255023,3.984349002815413,3.971963414336319,3.9579340643897685,3.943563620757242,3.929197849232311,3.9148691122837995,3.900530766653567
1965-09-30,4.139692152187715,4.169120486316887,4.193615325676076,4.218415576761291,4.244438127817793,4.2713512604721195,4.298470286966838,4.325018710707452,4.350224994800144,4.373370111467441,-0.03392938873974849,-0.005378395901114885,0.041596345511325516,0.09308117309462993,0.14483854085369519,0.19551759556446857,0.2446065645869382,0.2917575032366333,0.33659908705122366,0.3787165532123815,4.1736215409274635,4.174498882218002,4.15201898016475,4.1253344036666615,4.099599586964098,4.075833664907651,4.0538637223799,4.033261207470819,4.013625907748921,3.9946535582550595
1965-12-31,4.710434225524784,4.741582485651046,4.755319847190746,4.7589827095599375,4.759222918809585,4.759390788290567,4.760728353319176,4.763326018068244,4.76670770881476,4.770162455189233,-0.05544309689472282,-0.009288094639630984,0.04554119700663861,0.09637917773243476,0.1427382363738996,0.18615940987242485,0.22784272168733288,0.2683107374987843,0.30756258257617564,0.34528208533147264,4.765877322419507,4.750870580290677,4.7097786501841075,4.662603531827503,4.6164846824356855,4.573231378418142,4.532885631631843,4.49501528056946,4.459145126238584,4.42488036985776
1966-03-31,4.565238208672509,4.706544509583218,4.745211010925693,4.751831357594637,4.753169164760328,4.756719894781002,4.763533500290133,4.77277652207154,4.783215490083575,4.793661921723466,0.02991025829844407,0.13417929665351203,0.18344136994690619,0.21790302203404366,0.2519323349353302,0.28873091721084254,0.3280358901723419,0.36873982879433864,0.409662615013759,0.4497430448914752,4.535327950374065,4.572365212929706,4.5617696409787865,4.533928335560593,4.501236829824998,4.467988977570159,4.435497610117791,4.4040366932772015,4.373552875069816,4.3439188768319905
1966-06-30,4.901258266594881,4.984931842880408,5.01315588108908,5.0225517258200405,5.02618979133818,5.029046267831814,5.032743972697083,5.037442558663248,5.04267390901948,5.047733385013613,0.06855745122845924,0.12777964309482215,0.18677192308563662,0.24060694710435548,0.29054557549106796,0.3381876492848459,0.3844474928466637,0.4295893780538078,0.4734432482675359,0.5155969406309087,4.8327008153664215,4.8571521997855855,4.8263839580034436,4.781944778715685,4.735644215847112,4.690858618546968,4.648296479850419,4.60785318060944,4.569230660751944,4.532136444382704
1966-09-30,5.284746590301627,5.286066438211108,5.2849872553021395,5.2796372383771475,5.274745028453466,5.272231621249776,5.272319811105484,5.2744495430201574,5.277755507542519,5.28130230040766,-0.055349656018841564,0.030920913719580057,0.10565086301060589,0.17124062106761517,0.23150318402192926,0.28877614671979046,0.3441808106053825,0.3980373886878352,0.4501932388179082,0.5002471408652243,5.340096246320469,5.255145524491528,5.179336392291534,5.108396617309532,5.043241844431536,4.983455474529985,4.928139000500101,4.876412154332322,4.827562268724611,4.7810551595424355
1966-12-31,4.738225267170724,4.728682762297185,4.725777107303675,4.720831045013816,4.716147025538646,4.713304880572297,4.712707793875838,4.714012674085917,4.7165043997131955,4.719332839676438,-0.11593746135621075,-0.07335548787070234,-0.020725833875652633,0.02905870441813274,0.07511524752343668,0.11865762987392436,0.1606861525140859,0.20161101028564943,0.24136953050128618,0.2796117246067231,4.854162728526934,4.802038250167888,4.746502941179328,4.6917723405956835,4.6410317780152095,4.594647250698372,4.552021641361752,4.512401663800268,4.475134869211909,4.439721115069715
1967-03-31,3.9648919440597035,4.0878543512295025,4.206454330729986,4.286497567317173,4.335386249885166,4.3647035410967705,4.38283449724152,4.394712619418279,4.402885403928908,4.408475234750167,-0.16411339648207468,-0.09109911999498,0.018125346119342467,0.10765079194121441,0.17297492198417075,0.22101851328926703,0.2584975592818122,0.28980520874433324,0.3173486795302525,0.3422352085571223,4.129005340541778,4.1789534712244825,4.188328984610644,4.178846775375958,4.162411327900995,4.1436850278075035,4.124336937959708,4.104907410673945,4.085536724398655,4.066240026193045
1967-06-30,4.681093836317747,5.008336118905268,5.1043324127138705,5.132800649370793,5.146371576403858,5.159650531601266,5.175349236157973,5.192859618713663,5.210890037709954,5.228197525787868,0.30503826706348036,0.46951744283353847,0.5264746274224663,0.5579631795934263,0.5903975339039551,0.6288087920645671,0.6721694380168088,0.7183392876461223,0.7653675245601574,0.8117069819968918,4.376055569254267,4.538818676071729,4.577857785291404,4.574837469777367,4.555974042499903,4.530841739536699,4.503179798141164,4.4745203310675405,4.445522513149797,4.416490543790976
1967-09-30,5.049003607229204,5.191185869392308,5.233741601013187,5.245403993038,5.250031681009061,5.254911562992223,5.261621989848606,5.269862586130799,5.27878160902929,5.287433816272218,0.1286654227158257,0.23594889449783896,0.3027474704909716,0.35593950090362014,0.40610260829470324,0.4562790862756465,0.5068422049568992,0.5572998411349062,0.6069133017129467,0.6549100946236637,4.920338184513378,4.955236974894469,4.930994130522215,4.88946449213438,4.843929072714357,4.798632476716577,4.754779784891706,4.712562744995893,4.671868307316343,4.632523721648554
1967-12-31,5.514616300794933,5.574489330749146,5.630292887533285,5.667430567097478,5.6901749021317345,5.704406781715974,5.714129327284427,5.721456752595249,5.72723674100052,5.731592529536902,0.026792071215461455,0.14049670719758822,0.26208580271774995,0.3669491919520276,0.45491147897281703,0.5308205707411124,0.598833779821689,0.6615156087794487,0.7201605275596146,0.7752545274839138,5.487824229579472,5.433992623551558,5.368207084815535,5.30048137514545,5.2352634231589175,5.173586210974862,5.115295547462738,5.0599411438158,5.0070762134409055,4.956338002052989
1968-03-31,5.261742332438091,5.5480387891587215,5.629563011421014,5.649127484407044,5.657346886759364,5.667672379077957,5.68189786163898,5.69877930082544,5.716624582969216,5.733951918570305,0.2356565619103872,0.4616571956310098,0.5470400411603125,0.5966564440947923,0.6445649643232505,0.6977968476032164,0.7556615197154226,0.8159516519436929,0.8766032343065868,0.9359910489994494,5.026085770527704,5.086381593527712,5.082522970260701,5.052471040312252,5.012781922436114,4.969875531474741,4.926236341923557,4.882827648881747,4.84002134866263,4.797960869570856
1968-06-30,5.526440101737149,5.525010626204088,5.519413736493246,5.547106413839362,5.6019004647300115,5.671684637940779,5.747147771057219,5.822394407474389,5.89396510200336,5.959907090652696,0.2973952022649682,0.43682424433232736,0.5276748427453484,0.6267328905359992,0.7395599614511301,0.859865320553963,0.9812965607754736,1.099544382236897,1.212040050408901,1.3173474209877867,5.229044899472181,5.08818638187176,4.991738893747898,4.920373523303363,4.862340503278881,4.811819317386816,4.765851210281745,4.722850025237492,4.681925051594459,4.64255966966491
1968-09-30,4.964248361842817,5.088350942734652,5.231969416264857,5.334195239772446,5.398305028200577,5.43702129679774,5.460515097177992,5.475119225435958,5.484320060949723,5.489839220627633,-0.09985634342654404,0.04713059608794623,0.2227521316632899,0.3659445372036281,0.4738773088767676,0.5565730482062179,0.6232721059803126,0.6800656240039089,0.7304314365576294,0.776143075087937,5.064104705269361,5.041220346646706,5.009217284601567,4.968250702568818,4.924427719323809,4.880448248591522,4.837242991197679,4.795053601432049,4.7538886243920935,4.713696145539696
1968-12-31,6.004890362948369,6.0081872084740375,6.071193197435811,6.118114455630192,6.144631818736606,6.157434612651097,6.162533119719843,6.163598309413,6.162456382974974,6.159791418806502,-0.1308258033239893,0.03319474972039149,0.20436057065405944,0.34548689813131617,0.4577184301543644,0.5497678777841006,0.6289858767394128,0.7000295613045004,0.7654449774123169,0.826434085936973,6.135716166272358,5.974992458753646,5.866832626781751,5.7726275574988755,5.686913388582242,5.607666734866997,5.53354724298043,5.463568748108499,5.397011405562657,5.333357332869529
1969-03-31,6.113004549451795,6.091034878887685,6.098849761158809,6.120446011051817,6.148154143685713,6.178202145844211,6.208538638052571,6.237863892636176,6.265231483218187,6.289892925712022,0.14138822870023038,0.26961170637620047,0.3930770857506998,0.5111284048167297,0.6231671217318349,0.7292982737259175,0.829795704422402,0.9248268233718777,1.0143999847135694,1.0984012210521445,5.971616320751565,5.8214231725114844,5.7057726754081095,5.609317606235087,5.524987021953878,5.448903872118294,5.378742933630169,5.313037069264298,5.250831498504618,5.191491704659877
1969-06-30,7.329218668692847,7.194523486353438,6.980233281575988,6.8143899362028275,6.705925228987208,6.640561652835695,6.603745508863256,6.584789076090098,6.576481754296433,6.574034593590475,0.4077616796377663,0.429227424482284,0.3889300371692528,0.3772466239853447,0.4038359354912586,0.4584583873936259,0.5300266602055652,0.6104290472701841,0.6943091733194793,0.7782070111644384,6.9214569890550806,6.765296061871154,6.591303244406736,6.437143312217483,6.30208929349595,6.182103265442069,6.073718848657691,5.9743600288199135,5.882172580976953,5.795827582426036
1969-09-30,7.792433869388201,7.8761355652421505,7.84898197403464,7.774971520957993,7.686033762553408,7.597127917032058,7.51450295830042,7.440083567987629,7.373738426935493,7.314433038322696,0.182514532002803,0.329189938693788,0.4309664123176242,0.5005731610853195,0.5531090642389369,0.5987209718259052,0.6428881282550796,0.6880154092724684,0.7347375072294566,0.7827575354665743,7.609919337385398,7.5469456265483625,7.418015561717016,7.274398359872674,7.132924698314471,6.998406945206153,6.87161483004534,6.7520681587151605,6.639000919706036,6.531675502856122
1969-12-31,8.156322863105913,8.096233823852918,8.026173441678587,7.910170010970122,7.76498307908447,7.610402159376376,7.459222581353389,7.317847819339263,7.1885760530869085,7.071432462706075,-0.15962037318585942,-0.10888475031709532,-0.010647589462280393,0.054267865905605284,0.08432048623432475,0.09416717046251577,0.0961947288376983,0.09782209996379976,0.1026221342371807,0.11178361952715221,8.315943236291773,8.205118574170013,8.036821031140867,7.855902145064516,7.680662592850145,7.51623498891386,7.363027852515691,7.220025719375463,7.085953918849728,6.959648843178923
1970-03-31,6.700101907816243,6.916074256040805,7.030346767515012,7.075411247751279,7.081305638036371,7.067671331229061,7.045608739778782,7.02077315200861,6.995696498753156,6.97122801901952,0.18199186381219867,0.39277248496567907,0.5692888741967321,0.6999203392411895,0.7973068046275564,0.8747789269878243,0.9413061630678801,1.00195344991445,1.059209641039769,1.114055250903185,6.518110044004044,6.5233017710751255,6.46105789331828,6.3754909085100895,6.283998833408814,6.1928924042412365,6.104302576710902,6.01881970209416,5.936486857713387,5.857172768116335
1970-06-30,7.185014809155807,7.529936610623978,7.626277175497742,7.638969513334888,7.62636805402997,7.60852256041956,7.591736754508634,7.577415565613834,7.565259902467511,7.554430995838199,0.5146196128400797,0.789979652078042,0.9324757212818735,1.0271252343496755,1.107184505134768,1.1838552729227327,1.2602231294117443,1.3365567517931787,1.4122111911825552,1.4862998668162666,6.670395196315727,6.739956958545936,6.693801454215868,6.611844278985212,6.519183548895202,6.424667287496828,6.33151362509689,6.2408588138206555,6.1530487112849555,6.068131129021933
1970-09-30,6.456049023930649,6.738018416133566,6.90722454290833,7.012166810999049,7.0811333213421035,7.129798396973638,7.166532162521418,7.195652646970349,7.2192840325721255,7.238383532438628,0.34936764480289995,0.6321433292812593,0.8482107790067044,1.017019868768874,1.1556089727913736,1.2752611336225073,1.3825832527675326,1.481162820185986,1.5728110314038872,1.6583457156812145,6.106681379127749,6.105875086852307,6.059013763901626,5.995146942230175,5.92552434855073,5.854537263351131,5.783948909753885,5.714489826784363,5.646473001168238,5.580037816757414
1970-12-31,4.969899049198997,5.4827174872976805,5.756771405441106,5.914123355711519,6.012445318708259,6.079549090528106,6.129072252519002,6.167781265368335,6.199035620978054,6.224470381767409,0.3892770523581772,0.6883778418188999,0.8890590300249839,1.029242581168191,1.1355252018090507,1.2229028785522251,1.2992297872524805,1.36842325070183,1.432311218257734,1.4916330611707664,4.5806219968408195,4.7943396454787806,4.867712375416122,4.884880774543328,4.876920116899209,4.856646211975881,4.8298424652665215,4.799358014666505,4.76672440272032,4.7328373205966425
1971-03-31,3.744740228038548,4.211529836556842,4.583242485193519,4.873437433782305,5.1034096952454275,5.290144360531053,5.445237304376315,5.576236632673835,5.688036794877729,5.783870758031893,0.3274595525524924,0.6624133551697704,0.9479845646093503,1.1806191095233838,1.3714443444628794,1.5315954442866424,1.6690891246817965,1.7891412630670915,1.8950458520333497,1.9888915529217766,3.4172806754860554,3.5491164813870717,3.635257920584169,3.6928183242589214,3.731965350782548,3.7585489162444103,3.7761481796945184,3.7870953696067433,3.7929909428443795,3.794979205110116
1971-06-30,5.989880812317938,6.472834115399878,6.64920127820445,6.723532414237061,6.764299952762498,6.794104073134045,6.81995843999723,6.84365843294282,6.865305383784278,6.884495267401271,0.6077343497248711,0.9018531111329695,1.0459649960380863,1.1407850307146834,1.222689570000628,1.3022322106521873,1.3814051189469776,1.4597342438236511,1.536215039811661,1.609862221723679,5.382146462593067,5.570981004266908,5.603236282166364,5.582747383522378,5.54161038276187,5.491871862481858,5.438553321050253,5.383924189119169,5.329090343972617,5.274633045677592
1971-09-30,5.134786475325451,5.502129348544946,5.714415136774979,5.842548183464256,5.925007159958652,5.982229287821248,6.024891190575315,6.05847742470146,6.085730454810348,6.107950348987001,0.27525847127154,0.5209384652133489,0.7052962398263611,0.8427178802526294,0.9503317070316903,1.039923196097834,1.1184062255963374,1.1894977892487626,1.2550358211392334,1.3158123998641784,4.859528004053911,4.981190883331597,5.009118896948618,4.999830303211627,4.974675452926961,4.942306091723414,4.9064849649789775,4.868979635452697,4.830694633671115,4.792137949122822
1971-12-31,4.327222605956056,4.779872794469771,5.1088639905046245,5.34479754217308,5.51832091012187,5.650991566925587,5.756335105441068,5.842478181694414,5.91424763454164,5.9745268713743505,0.28813153228661026,0.5974143761465509,0.8566051015765828,1.059342842153593,1.2192077955541443,1.3496671742106399,1.460073392965655,1.5561923731999485,1.6413974144731274,1.7176106156521938,4.039091073669446,4.18245841832322,4.252258888928042,4.2854547000194865,4.299113114567726,4.301324392714947,4.296261712475413,4.2862858084944655,4.272850220068513,4.256916255722157
1972-03-31,4.985349897547857,5.565634050196473,5.820265196526425,5.946672746557637,6.020200802854974,6.070359874145815,6.108969516642407,6.140828950156527,6.167850627868061,6.190715650043123,0.5191778898961719,0.8197587589555555,0.9795355234298357,1.080165730716236,1.157768556692968,1.2262615309833436,1.2905955742021389,1.352261117823189,1.4114334929121224,1.4678024884507375,4.466172007651685,4.7458752912409174,4.84072967309659,4.8665070158414006,4.8624322461620055,4.844098343162472,4.818373942440268,4.788567832333338,4.756417134955939,4.722913161592386
1972-06-30,5.0494088893296185,5.500760534524236,5.736726699314168,5.869829223418469,5.95206031233589,6.007989986207439,6.049413683336271,6.082031150466673,6.108563558659985,6.130248494414461,0.3518697537354374,0.6208350191646002,0.8017647250681117,0.9295410723694983,1.0279638619462999,1.1102030574534503,1.1830368918129395,1.2497656742915062,1.3118602643098534,1.3698471952493936,4.697539135594181,4.879925515359636,4.934961974246057,4.9402881510489705,4.92409645038959,4.897786928753988,4.866376791523331,4.832265476175166,4.796703294350132,4.760401299165068
1972-09-30,5.417286511672016,5.81193631584983,6.014808348132028,6.127680759136447,6.196834591014264,6.243807779135711,6.278758367686606,6.3064735881832545,6.329145043149368,6.34768908446492,0.3477729536149816,0.6077889341466172,0.7844724316763472,0.9122404400816171,1.0132607587679647,1.0995143862301306,1.1770699097783046,1.248828744348768,1.3160406633832622,1.3791092522928716,5.069513558057034,5.204147381703213,5.23033591645568,5.21544031905483,5.183573832246299,5.14429339290558,5.101688457908302,5.0576448438344865,5.013104379766106,4.968579832172049
1972-12-31,5.632701414683694,5.913234237062268,6.054839348334722,6.131973151982574,6.178477398484916,6.210001794428323,6.233772824936846,6.253024868637572,6.269069668263454,6.282291271927197,0.27702553938914676,0.49133560170380175,0.6444355938430899,0.7603525680342287,0.8553956258753281,0.9386599789147514,1.014819778933445,1.0860868749909187,1.1533532338463308,1.2168247553070186,5.355675875294547,5.421898635358466,5.410403754491632,5.371620583948346,5.323081772609588,5.271341815513572,5.218953046003401,5.166937993646653,5.1157164344171235,5.065466516620178
1973-03-31,6.9650448175471,6.865360053609291,6.774056293682618,6.70743889645415,6.6624510420332195,6.633327472961314,6.615126812387256,6.604116964709345,6.597525736093198,6.593264937277136,0.16511446705644417,0.2473612813437791,0.3154262370950134,0.38674181818774844,0.46319400128465027,0.5430701969067373,0.6243776015992557,0.7054730432926704,0.7850578637177188,0.8620880168774088,6.799930350490656,6.617998772265512,6.458630056587604,6.320697078266401,6.199257040748569,6.090257276054577,5.9907492107880005,5.898643921416674,5.812467872375479,5.731176920399728
1973-06-30,7.569036951555422,7.100381856001553,6.907875141364485,6.824304459856728,6.778044711352768,6.745528050021108,6.719526229993966,6.697638695880356,6.678670732850184,6.661653969929137,0.03150271476361599,-0.09943930892034292,-0.029782541069045543,0.0903576904262966,0.21084115485903698,0.32073251412333015,0.420225404522351,0.5114900040530168,0.596276552866235,0.6755859943552345,7.537534236791806,7.199821164921896,6.937657682433531,6.733946769430432,6.567203556493731,6.424795535897778,6.299300825471615,6.18614869182734,6.082394179983949,5.986067975573903
1973-09-30,7.269963030698355,6.865328250307864,6.6680190325848505,6.59011428290505,6.577052174908216,6.5976427737789285,6.634580761134644,6.678264015179107,6.72327314839311,6.766472401514966,0.10672768220251339,0.1465928856519625,0.217645410596484,0.3265653696058708,0.4580595720209386,0.5988404995386301,0.7405674431296854,0.8785230587275992,1.0101452043696009,1.134068244387013,7.163235348495841,6.718735364655902,6.4503736219883665,6.2635489132991795,6.118992602887277,5.998802274240298,5.8940133180049585,5.799740956451508,5.713127944023509,5.6324041571279535
1973-12-31,7.191930925439081,6.779967770072476,6.67586664561803,6.663496179653082,6.675019694089555,6.69082644092032,6.705985663078789,6.719505893925685,6.731176775519569,6.740787921063208,-0.2097135354576416,-0.16894078229257392,-0.008864681637406946,0.16642396269199455,0.32659779709863646,0.4682080852757178,0.5943812171061689,0.7085722362544189,0.8132170361127935,0.9097732453962601,7.401644460896723,6.94890855236505,6.684731327255437,6.4970722169610875,6.348421896990919,6.222618355644602,6.11160444597262,6.010933657671266,5.9179597394067756,5.831014675666948
