Record Date,FVFRNs0,FVFRNs1,FVFRNs10,FVFRNs100,FVFRNs101,FVFRNs102,FVFRNs103,FVFRNs104,FVFRNs105,FVFRNs106,FVFRNs107,FVFRNs108,FVFRNs109,FVFRNs11,FVFRNs110,FVFRNs111,FVFRNs112,FVFRNs113,FVFRNs114,FVFRNs115,FVFRNs116,FVFRNs117,FVFRNs118,FVFRNs119,FVFRNs12,FVFRNs120,FVFRNs121,FVFRNs122,FVFRNs13,FVFRNs14,FVFRNs15,FVFRNs16,FVFRNs17,FVFRNs18,FVFRNs19,FVFRNs2,FVFRNs20,FVFRNs21,FVFRNs22,FVFRNs23,FVFRNs24,FVFRNs25,FVFRNs26,FVFRNs27,FVFRNs28,FVFRNs29,FVFRNs3,FVFRNs30,FVFRNs31,FVFRNs32,FVFRNs33,FVFRNs34,FVFRNs35,FVFRNs36,FVFRNs37,FVFRNs38,FVFRNs39,FVFRNs4,FVFRNs40,FVFRNs41,FVFRNs42,FVFRNs43,FVFRNs44,FVFRNs45,FVFRNs46,FVFRNs47,FVFRNs48,FVFRNs49,FVFRNs5,FVFRNs50,FVFRNs51,FVFRNs52,FVFRNs53,FVFRNs54,FVFRNs55,FVFRNs56,FVFRNs57,FVFRNs58,FVFRNs59,FVFRNs6,FVFRNs60,FVFRNs61,FVFRNs62,FVFRNs63,FVFRNs64,FVFRNs65,FVFRNs66,FVFRNs67,FVFRNs68,FVFRNs69,FVFRNs7,FVFRNs70,FVFRNs71,FVFRNs72,FVFRNs73,FVFRNs74,FVFRNs75,FVFRNs76,FVFRNs77,FVFRNs78,FVFRNs79,FVFRNs8,FVFRNs80,FVFRNs81,FVFRNs82,FVFRNs83,FVFRNs84,FVFRNs85,FVFRNs86,FVFRNs87,FVFRNs88,FVFRNs89,FVFRNs9,FVFRNs90,FVFRNs91,FVFRNs92,FVFRNs93,FVFRNs94,FVFRNs95,FVFRNs96,FVFRNs97,FVFRNs98,FVFRNs99,FVNomi0,FVNomi1,FVNomi10,FVNomi100,FVNomi101,FVNomi102,FVNomi103,FVNomi104,FVNomi105,FVNomi106,FVNomi107,FVNomi108,FVNomi109,FVNomi11,FVNomi110,FVNomi111,FVNomi112,FVNomi113,FVNomi114,FVNomi115,FVNomi116,FVNomi117,FVNomi118,FVNomi119,FVNomi12,FVNomi120,FVNomi121,FVNomi122,FVNomi13,FVNomi14,FVNomi15,FVNomi16,FVNomi17,FVNomi18,FVNomi19,FVNomi2,FVNomi20,FVNomi21,FVNomi22,FVNomi23,FVNomi24,FVNomi25,FVNomi26,FVNomi27,FVNomi28,FVNomi29,FVNomi3,FVNomi30,FVNomi31,FVNomi32,FVNomi33,FVNomi34,FVNomi35,FVNomi36,FVNomi37,FVNomi38,FVNomi39,FVNomi4,FVNomi40,FVNomi41,FVNomi42,FVNomi43,FVNomi44,FVNomi45,FVNomi46,FVNomi47,FVNomi48,FVNomi49,FVNomi5,FVNomi50,FVNomi51,FVNomi52,FVNomi53,FVNomi54,FVNomi55,FVNomi56,FVNomi57,FVNomi58,FVNomi59,FVNomi6,FVNomi60,FVNomi61,FVNomi62,FVNomi63,FVNomi64,FVNomi65,FVNomi66,FVNomi67,FVNomi68,FVNomi69,FVNomi7,FVNomi70,FVNomi71,FVNomi72,FVNomi73,FVNomi74,FVNomi75,FVNomi76,FVNomi77,FVNomi78,FVNomi79,FVNomi8,FVNomi80,FVNomi81,FVNomi82,FVNomi83,FVNomi84,FVNomi85,FVNomi86,FVNomi87,FVNomi88,FVNomi89,FVNomi9,FVNomi90,FVNomi91,FVNomi92,FVNomi93,FVNomi94,FVNomi95,FVNomi96,FVNomi97,FVNomi98,FVNomi99,FVTIPS0,FVTIPS1,FVTIPS10,FVTIPS100,FVTIPS101,FVTIPS102,FVTIPS103,FVTIPS104,FVTIPS105,FVTIPS106,FVTIPS107,FVTIPS108,FVTIPS109,FVTIPS11,FVTIPS110,FVTIPS111,FVTIPS112,FVTIPS113,FVTIPS114,FVTIPS115,FVTIPS116,FVTIPS117,FVTIPS118,FVTIPS119,FVTIPS12,FVTIPS120,FVTIPS121,FVTIPS122,FVTIPS13,FVTIPS14,FVTIPS15,FVTIPS16,FVTIPS17,FVTIPS18,FVTIPS19,FVTIPS2,FVTIPS20,FVTIPS21,FVTIPS22,FVTIPS23,FVTIPS24,FVTIPS25,FVTIPS26,FVTIPS27,FVTIPS28,FVTIPS29,FVTIPS3,FVTIPS30,FVTIPS31,FVTIPS32,FVTIPS33,FVTIPS34,FVTIPS35,FVTIPS36,FVTIPS37,FVTIPS38,FVTIPS39,FVTIPS4,FVTIPS40,FVTIPS41,FVTIPS42,FVTIPS43,FVTIPS44,FVTIPS45,FVTIPS46,FVTIPS47,FVTIPS48,FVTIPS49,FVTIPS5,FVTIPS50,FVTIPS51,FVTIPS52,FVTIPS53,FVTIPS54,FVTIPS55,FVTIPS56,FVTIPS57,FVTIPS58,FVTIPS59,FVTIPS6,FVTIPS60,FVTIPS61,FVTIPS62,FVTIPS63,FVTIPS64,FVTIPS65,FVTIPS66,FVTIPS67,FVTIPS68,FVTIPS69,FVTIPS7,FVTIPS70,FVTIPS71,FVTIPS72,FVTIPS73,FVTIPS74,FVTIPS75,FVTIPS76,FVTIPS77,FVTIPS78,FVTIPS79,FVTIPS8,FVTIPS80,FVTIPS81,FVTIPS82,FVTIPS83,FVTIPS84,FVTIPS85,FVTIPS86,FVTIPS87,FVTIPS88,FVTIPS89,FVTIPS9,FVTIPS90,FVTIPS91,FVTIPS92,FVTIPS93,FVTIPS94,FVTIPS95,FVTIPS96,FVTIPS97,FVTIPS98,FVTIPS99,FVTIPSadj0,FVTIPSadj1,FVTIPSadj10,FVTIPSadj100,FVTIPSadj101,FVTIPSadj102,FVTIPSadj103,FVTIPSadj104,FVTIPSadj105,FVTIPSadj106,FVTIPSadj107,FVTIPSadj108,FVTIPSadj109,FVTIPSadj11,FVTIPSadj110,FVTIPSadj111,FVTIPSadj112,FVTIPSadj113,FVTIPSadj114,FVTIPSadj115,FVTIPSadj116,FVTIPSadj117,FVTIPSadj118,FVTIPSadj119,FVTIPSadj12,FVTIPSadj120,FVTIPSadj121,FVTIPSadj122,FVTIPSadj13,FVTIPSadj14,FVTIPSadj15,FVTIPSadj16,FVTIPSadj17,FVTIPSadj18,FVTIPSadj19,FVTIPSadj2,FVTIPSadj20,FVTIPSadj21,FVTIPSadj22,FVTIPSadj23,FVTIPSadj24,FVTIPSadj25,FVTIPSadj26,FVTIPSadj27,FVTIPSadj28,FVTIPSadj29,FVTIPSadj3,FVTIPSadj30,FVTIPSadj31,FVTIPSadj32,FVTIPSadj33,FVTIPSadj34,FVTIPSadj35,FVTIPSadj36,FVTIPSadj37,FVTIPSadj38,FVTIPSadj39,FVTIPSadj4,FVTIPSadj40,FVTIPSadj41,FVTIPSadj42,FVTIPSadj43,FVTIPSadj44,FVTIPSadj45,FVTIPSadj46,FVTIPSadj47,FVTIPSadj48,FVTIPSadj49,FVTIPSadj5,FVTIPSadj50,FVTIPSadj51,FVTIPSadj52,FVTIPSadj53,FVTIPSadj54,FVTIPSadj55,FVTIPSadj56,FVTIPSadj57,FVTIPSadj58,FVTIPSadj59,FVTIPSadj6,FVTIPSadj60,FVTIPSadj61,FVTIPSadj62,FVTIPSadj63,FVTIPSadj64,FVTIPSadj65,FVTIPSadj66,FVTIPSadj67,FVTIPSadj68,FVTIPSadj69,FVTIPSadj7,FVTIPSadj70,FVTIPSadj71,FVTIPSadj72,FVTIPSadj73,FVTIPSadj74,FVTIPSadj75,FVTIPSadj76,FVTIPSadj77,FVTIPSadj78,FVTIPSadj79,FVTIPSadj8,FVTIPSadj80,FVTIPSadj81,FVTIPSadj82,FVTIPSadj83,FVTIPSadj84,FVTIPSadj85,FVTIPSadj86,FVTIPSadj87,FVTIPSadj88,FVTIPSadj89,FVTIPSadj9,FVTIPSadj90,FVTIPSadj91,FVTIPSadj92,FVTIPSadj93,FVTIPSadj94,FVTIPSadj95,FVTIPSadj96,FVTIPSadj97,FVTIPSadj98,FVTIPSadj99
2001-03-31,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,613608.122,51364.679,12837.916,0.0,10303.418,11298.177,10210.971,0.0,10195.756,22326.339,0.0,0.0,25885.338,11776.201,10947.052,11350.341,0.0,11178.58,0.0,0.0,0.0,0.0,0.0,30778.305,0.0,0.0,0.0,37120.683000000005,35436.636,55333.711,13834.754,47562.632,24272.292999999998,43272.617,318076.365,20269.503,16015.475,22740.446,22459.675,17337.72,13958.186,25636.803,1494.696,13583.412,27190.961,137003.747,2102.549,30313.464,0.0,19400.466,27399.894,4201.062,25806.917999999998,2987.44,22437.594,4516.37,109258.45499999999,11975.972,4283.503,0.0,4488.545,0.0,0.0,0.0,10451.518,0.0,0.0,99334.986,13458.563,0.0,0.0,4480.767,4781.192,6005.584,11350.799,0.0,5105.916,5890.859,106903.07699999999,6347.754,18823.551,0.0,18824.448,0.0,16621.669,12674.358,0.0,0.0,7217.439,83400.462,0.0,7639.47,16330.298,0.0,19315.932,0.0,9888.268,8253.783,18638.306,0.0,97650.943,10254.573,10673.788,10503.482,31432.194,0.0,0.0,10242.79,8499.626,17004.061,0.0,42081.402,22659.044,0.0,0.0,0.0,0.0,9864.162,10869.17,0.0,11715.207,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16808.478,0.0,0.0,0.0,0.0,19722.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15757.971,0.0,0.0,0.0,16811.55,0.0,0.0,0.0,0.0,15902.396999999999,0.0,0.0,0.0,11320.963,0.0,0.0,0.0,0.0,6001.1179999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16817.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18193.16,0.0,0.0,0.0,0.0,21002.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17411.927,0.0,0.0,0.0,18217.331,0.0,0.0,0.0,0.0,16975.331,0.0,0.0,0.0,11779.801,0.0,0.0,0.0,0.0,6036.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18383.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633608.237,528517.124,25885.338,0.0,10018.418,11168.177,10210.971,0.0,10015.756,22046.339,0.0,0.0,11776.201,30778.305,10947.052,11350.341,0.0,11178.58,0.0,0.0,17043.162,0.0,0.0,10886.993,37120.683000000005,0.0,0.0,0.0,35436.636,55333.711,13834.754,47562.632,24272.292999999998,43272.717,20269.503,319492.371,32195.984,22740.446,22459.675,17337.72,13958.186,25636.803,1494.696,13583.412,27190.961,2102.549,109258.45499999999,30313.464,0.0,19400.466,27399.894,4201.062,25670.917999999998,2987.44,22437.594,4081.37,23436.329,99334.986,3544.503,0.0,4048.445,0.0,0.0,0.0,10451.518,0.0,0.0,13458.563,106903.07699999999,0.0,0.0,4480.767,4781.192,6005.584,11085.799,0.0,4390.916,5666.859,5811.754,83400.462,18823.551,0.0,18824.448,0.0,16241.669,12031.358,0.0,0.0,7072.439,0.0,112325.796,7614.47,15084.798,0.0,19280.932,0.0,9888.268,8197.183,18166.306,0.0,10247.573,68751.867,10473.788,10173.482,31177.194,0.0,0.0,10237.79,7933.626,16899.061,0.0,22659.044,51364.679,0.0,0.0,0.0,0.0,9704.162,10634.17,0.0,11695.207,0.0,12837.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16808.478,0.0,0.0,0.0,0.0,19722.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15757.971,0.0,0.0,0.0,16811.55,0.0,0.0,0.0,0.0,15902.397,0.0,0.0,0.0,11320.963,0.0,0.0,0.0,6001.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16817.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18381.583,0.0,0.0,0.0,0.0,21219.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17592.198,0.0,0.0,0.0,18405.957,0.0,0.0,0.0,0.0,17151.053,0.0,0.0,0.0,11901.728,0.0,0.0,0.0,6098.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18573.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580315.661,612154.399,30778.305,9683.418,10993.177,10210.971,0.0,9965.756,22046.339,0.0,0.0,11776.201,10947.052,37120.683000000005,11350.341,0.0,11178.58,0.0,0.0,17043.162,0.0,0.0,16427.648,0.0,35436.636,0.0,0.0,0.0,55333.711,13834.754,47562.632,24272.292999999998,43272.717,20269.503,43813.327,343715.226,22740.446,22459.675,17337.72,13958.186,25636.803,1494.696,13583.412,27190.961,2102.549,30313.464,99334.986,0.0,19400.466,27399.894,4201.062,25670.917999999998,2987.44,22437.594,4081.37,23436.329,3544.503,106903.07699999999,12045.667,4048.445,0.0,0.0,0.0,10303.418,0.0,0.0,12606.563,0.0,83400.462,0.0,4480.767,4781.192,6005.584,10808.299,0.0,4063.916,5641.859,5697.754,18823.551,112325.796,0.0,18824.448,0.0,15644.169,11696.358,0.0,0.0,7072.439,0.0,7614.47,83422.937,13744.498,0.0,19015.932,0.0,9781.268,8057.183,17724.306,0.0,10217.573,10218.788,86033.11200000001,10067.482,30697.194,0.0,0.0,10237.79,7746.626,16202.061,0.0,22659.044,0.0,25885.338,0.0,0.0,0.0,9704.162,10454.17,0.0,11410.207,0.0,12837.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16808.478,0.0,0.0,0.0,0.0,19722.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15757.971000000001,0.0,0.0,0.0,16811.55,0.0,0.0,0.0,0.0,15902.397,0.0,0.0,0.0,11320.963000000002,0.0,0.0,0.0,11001.036,0.0,16817.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18447.977,0.0,0.0,0.0,0.0,21296.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17655.861,0.0,0.0,0.0,18472.531,0.0,0.0,0.0,0.0,17213.073,0.0,0.0,0.0,11944.861,0.0,0.0,0.0,11220.507,0.0,18640.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731383.997,655373.902,37120.683000000005,10870.177,9601.971,0.0,9356.756,22021.339,0.0,0.0,11776.201,10947.052,11350.341,35436.636,0.0,11178.58,0.0,0.0,17043.162,0.0,0.0,16427.648,0.0,0.0,55333.711,0.0,0.0,0.0,13834.754,47562.632,24272.292999999998,43272.717,20269.503,43813.327,22740.446,351702.728,41260.958,17337.72,13958.186,25636.803,1494.696,13583.412,27190.961,2102.549,30313.464,0.0,106903.07699999999,19400.466,27399.894,4201.062,25670.917999999998,2987.44,22437.594,4081.37,23436.329,3544.503,26635.316,83400.462,4048.445,0.0,0.0,0.0,10126.018,0.0,0.0,11917.063,0.0,0.0,112325.796,4480.767,4387.992,5015.284,10783.299,0.0,4023.916,5584.859,5501.754,18823.551,0.0,83422.937,18824.448,0.0,15619.169,11208.358,0.0,0.0,6797.439,0.0,7174.47,13320.498,108708.46900000001,0.0,18940.932,0.0,9656.268,7707.183,17259.306,0.0,10195.573,10191.788,9926.382,106871.553,30632.194,0.0,0.0,10227.79,7423.626,16152.061,0.0,22659.044,0.0,0.0,30778.305,0.0,0.0,9704.162,10019.17,0.0,11267.207,0.0,12837.916,0.0,9000.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16808.478,0.0,0.0,0.0,0.0,19722.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5012.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15757.971,0.0,0.0,0.0,16811.55,0.0,0.0,0.0,15902.397,16817.356,0.0,0.0,0.0,11320.963,0.0,0.0,0.0,11001.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18469.156,0.0,0.0,0.0,0.0,21320.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5018.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17675.874,0.0,0.0,0.0,18493.714,0.0,0.0,0.0,17232.633,18661.715,0.0,0.0,0.0,11958.446,0.0,0.0,0.0,11233.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
