Date,Real GDP,Unnamed: 2,Output gap,Potential GDP,Potential GDP growth,rstar,g,z,Adj. output gap,Unnamed: 10,Output gap.1,Potential GDP.1,Potential GDP growth.1,rstar.1,g.1,z.1,Adj. output gap.1
1982-06-30,6825.9,,-5.1527186451533,7196.727099074828,1.6567328919864635,3.09596677591417,3.33176771271246,-1.27495399128901,-5.1527186451533,,-5.94711798586377,7257.512852157003,1.4065799622444972,3.06376895029771,3.17500370579421,-1.101494306397,-5.94711798586377
1982-09-30,6799.8,,-5.4423673095954,7191.169878653298,-0.07721871824547688,3.24108044253151,3.27419099364951,-1.05430586406103,-5.4423673095954,,-6.78015982262332,7294.369939984331,0.507847365594032,3.08066639464611,3.17194923313097,-1.08058972255155,-6.78015982262332
1982-12-31,6802.5,,-6.10036957394175,7244.437458522975,0.7407359410017557,3.12030832512182,3.25852495261419,-1.1545258211746,-6.10036957394175,,-7.23689046029745,7333.195311966698,0.5322649152950742,3.1013879720564,3.16959684640241,-1.05678206685162,-7.23689046029745
1983-03-31,6892.1,,-6.16420922127861,7344.852047181642,1.3860922843709598,3.18308635463257,3.30189920093136,-1.14865013872963,-6.16420922127861,,-6.99446871969826,7410.419471965023,1.0530765473041048,3.11951543337269,3.16757261886546,-1.03599903679773,-6.99446871969826
1983-06-30,7049.0,,-6.44947284726118,7534.965557693954,2.5883912880894893,2.89243399104349,3.40625716223981,-1.57620891946349,-6.44947284726118,,-6.20519398000215,7515.341519547568,1.4158719081893323,3.12881369954474,3.1647143800307,-1.02295106879838,-6.20519398000215
1983-09-30,7189.9,,-4.77353275934047,7550.316848181968,0.20373404988346963,3.48974918351531,3.40229667282767,-0.973697991000303,-4.77353275934047,,-5.29248060928114,7591.688649702502,1.015883708762308,3.12930720019134,3.16042236598279,-1.01682690750772,-5.29248060928114
1983-12-31,7339.9,,-4.77736817325047,7708.146539526863,2.0903717621188105,3.12171751618294,3.46698564424297,-1.42659462880745,-4.77736817325047,,-4.34570401998837,7673.36158277071,1.075820371945955,3.12381079690999,3.15542750791146,-1.01577059440674,-4.34570401998837
1984-03-31,7483.4,,-3.86381200382914,7784.165521830412,0.986216101545665,3.26004674554159,3.48603717835072,-1.31325896240365,-3.86381200382914,,-3.47994829013294,7753.207615858525,1.0405613266954146,3.11297298313548,3.14968025541302,-1.01906863126225,-3.47994829013294
1984-06-30,7612.7,,-2.94003356304449,7843.295520759081,0.7596189824437964,3.45562513147128,3.49162604304417,-1.1250125656341,-2.94003356304449,,-2.82677937205324,7834.1542564975025,1.0440406687086257,3.09890192320309,3.14335042991838,-1.02483564118488,-2.82677937205324
1984-09-30,7686.1,,-2.72573253343876,7901.473020747399,0.741748157191543,3.29522954596278,3.47329587202497,-1.26136093894695,-2.72573253343876,,-2.4743585129213,7881.106837957423,0.599331847735555,3.08452805275487,3.13658917643082,-1.03033947451486,-2.4743585129213
1984-12-31,7749.2,,-2.87867277947225,7978.886019961756,0.9797287038896278,3.0866272691374,3.4683458037862,-1.46346925883129,-2.87867277947225,,-2.31023191255508,7932.458180332119,0.6515752600557971,3.0717106008423,3.13017080937914,-1.03473671942119,-2.31023191255508
1985-03-31,7824.2,,-1.7422274817477,7962.932396565963,-0.19994800471994822,3.72309742297118,3.43237234199931,-0.77980579359331,-1.7422274817477,,-2.22488515678003,8002.240664760062,0.8797081918561257,3.05855612107761,3.12393321225098,-1.0397081428699,-2.22488515678003
1985-06-30,7893.1,,-2.116670937962,8063.783767506916,1.2665104501508144,3.46721062876208,3.44506375026679,-1.0523423499541,-2.116670937962,,-2.09425070005284,8061.937175740772,0.745997445985332,3.04359086957793,3.11746107564897,-1.04618264749847,-2.09425070005284
1985-09-30,8013.7,,-1.67396661761518,8150.130463246837,1.070796269213668,3.67665352984641,3.47204687925297,-0.878298410928208,-1.67396661761518,,-1.8253521306176,8162.697981521584,1.2498336762535438,3.02605186408415,3.11091867615842,-1.05513872877115,-1.8253521306176
1985-12-31,8073.2,,-2.03943190322866,8241.275195571352,1.118322372083902,3.31335526120261,3.46760657626478,-1.23577147979302,-2.03943190322866,,-1.69413956550636,8212.328303030923,0.6080136937773603,3.00659023270796,3.10357187484255,-1.06496214727868,-1.69413956550636
1986-03-31,8148.6,,-1.69622403246569,8289.203461209005,0.5815637082888345,3.45178254893314,3.45601083733245,-1.08213183019314,-1.69622403246569,,-1.63230089689011,8283.81681618736,0.870502377870752,2.98853368986832,3.09654476387743,-1.07379987659369,-1.63230089689011
1986-06-30,8185.3,,-2.17290789482558,8367.109584735425,0.9398505404167868,3.11590671490881,3.44085572693648,-1.39812578994807,-2.17290789482558,,-1.68291091377705,8325.409220386486,0.5020922736708782,2.97149440299883,3.0894236340747,-1.08149700733928,-1.68291091377705
1986-09-30,8263.6,,-2.20223153650443,8449.681551869466,0.986863698841494,3.10598643908153,3.44875651569252,-1.41841105056083,-2.20223153650443,,-1.66403568630199,8403.436176858539,0.9372146690517961,2.95562875844956,3.08277239013687,-1.0886369354634,-1.66403568630199
1986-12-31,8308.0,,-1.99309785468995,8476.953988079465,0.32276288807553766,3.1608314144338,3.41463468334171,-1.3188019024038,-1.99309785468995,,-1.67536770165509,8449.561219604833,0.5488831208513753,2.93975540440364,3.07587276424383,-1.09545872268287,-1.67536770165509
1987-03-31,8369.9,,-2.41851964724196,8577.344768436313,1.1842789343674582,2.88502007571195,3.42049604261046,-1.60230271385033,-2.41851964724196,,-1.6025979418506,8506.220514901079,0.6705590245891534,2.92460153951794,3.06934496241369,-1.10204881390731,-1.6025979418506
1987-06-30,8460.2,,-1.97469791450476,8630.628847867487,0.6212188138601323,3.10986262981318,3.4178395515726,-1.37397512932486,-1.97469791450476,,-1.41669225717078,8581.777375607871,0.8882541967308879,2.90761564265058,3.06287968865915,-1.11055296722108,-1.41669225717078
1987-09-30,8533.6,,-1.81428542185461,8691.284711492488,0.7027977299706073,3.12144331265823,3.40802770091618,-1.34952235409617,-1.81428542185461,,-1.19432072619827,8636.750501307144,0.6405797225120724,2.88763072787863,3.05608833474757,-1.12162835635705,-1.19432072619827
1987-12-31,8680.2,,-1.37016742084245,8800.78549563948,1.259891808655163,3.34801662295669,3.44934847539295,-1.17715745412245,-1.37016742084245,,-0.848500442252316,8754.481816933581,1.3631436453862937,2.86380985231104,3.04930301007282,-1.13654761599869,-0.848500442252316
1988-03-31,8725.0,,-1.22800957050265,8833.475929826316,0.3714490508038502,3.25098632204144,3.40982313934457,-1.22233476675603,-1.22800957050265,,-0.690904556034297,8785.700807156185,0.35660580346648896,2.83660057976736,3.04145343537525,-1.15345909109136,-0.690904556034297
1988-06-30,8839.6,,-0.609118361256037,8893.773608055208,0.6826042059535798,3.57122013095277,3.41689609878707,-0.911379919638719,-0.609118361256037,,-0.459698009787303,8880.423128381863,1.0781418956188882,2.80913384007441,3.03420475872113,-1.17141634691442,-0.459698009787303
1988-09-30,8891.4,,-0.282557621442379,8916.594517381976,0.2565942234699964,3.63508973264113,3.37933192288643,-0.798230160777177,-0.282557621442379,,-0.310345689279302,8919.079980242053,0.4353041662693222,2.77907751401763,3.02635383194218,-1.19117310173489,-0.310345689279302
1988-12-31,9009.9,,-0.155571286611803,9023.938657472489,1.2038692561521764,3.69980990810577,3.40740671388453,-0.770341090476416,-0.155571286611803,,-0.0560532525637427,9014.95317447139,1.0749224633226606,2.74696304338348,3.01889584820094,-1.21350350012065,-0.0560532525637427
1989-03-31,9101.5,,0.000131936502612007,9101.487991815058,0.8593734652479387,3.73791273565336,3.40988720521056,-0.7354924006673,0.000131936502612007,,0.115843771041796,9090.96867905795,0.8432157451668474,2.71014749200507,3.01073758793217,-1.23961629179077,0.115843771041796
1989-06-30,9171.0,,-0.370354003826719,9205.091424647091,1.13831312995417,3.52180777634734,3.41656172618197,-0.9603536133621,-0.370354003826719,,0.150635045530294,9157.20603851458,0.7286061782306422,2.67073463926489,3.00232483326338,-1.26799251555141,0.150635045530294
1989-09-30,9238.9,,-0.889519533824227,9321.819404510941,1.2680806140752185,3.30526038171524,3.43179932828036,-1.19689110250174,-0.889519533824227,,0.0580180527761058,9233.54287821981,0.8336258830931987,2.62910678100101,2.99384591409329,-1.29849694412883,0.0580180527761058
1989-12-31,9257.1,,-1.03376136420445,9353.79592839427,0.3430287854306003,3.32698182532003,3.39744379598727,-1.13009889691217,-1.03376136420445,,-0.188931655873603,9274.622698239815,0.4448977013677364,2.58575385828009,2.98516052101302,-1.33045556560809,-0.188931655873603
1990-03-31,9358.3,,-0.84247927685044,9437.811606976966,0.8981987550921403,3.64933027823197,3.41933844088856,-0.836473862419957,-0.84247927685044,,-0.370358790115802,9393.08812754368,1.2773072626053958,2.54056398421262,2.9768491968283,-1.364741876578,-0.370358790115802
